날짜,종가,시가,고가,저가,거래량,변동 %,RSI(14),"MACD(12,26)",MACD_SIGNAL(9),MACD_HIST,외국인소진율
2021-11-05,70200,71600,71600,70200,12667743.0,-0.566572,42.60147,-844.412553,-1085.514573,241.10202,51.21
2021-11-08,70600,70400,70600,69800,11121981.0,0.569801,45.200225,-776.411578,-1023.693974,247.282396,51.2
2021-11-09,70500,70300,71000,70100,11159589.0,-0.141643,44.655888,-722.263674,-963.407914,241.14424,51.18
2021-11-10,70200,70300,70900,70200,9422009.0,-0.425532,42.983507,-695.540801,-909.834491,214.29369,51.2
2021-11-11,69900,69900,70000,69600,11489122.0,-0.42735,41.317137,-690.60931,-865.989455,175.380145,51.17
2021-11-12,70600,70200,70900,69900,10087450.0,1.001431,46.526337,-623.034959,-817.398556,194.363596,51.18
2021-11-15,71400,71700,71900,70900,12420710.0,1.133144,51.793119,-499.174315,-753.753708,254.579393,51.19
2021-11-16,71300,71500,72000,71300,10919239.0,-0.140056,51.115397,-404.421111,-683.887188,279.466078,51.2
2021-11-17,70700,71300,71600,70600,11027606.0,-0.841515,47.130494,-373.43873,-621.797497,248.358766,51.23
2021-11-18,70200,70700,71000,70200,10144957.0,-0.707214,44.048707,-384.795113,-574.39702,189.601907,51.21
2021-11-19,71200,70400,71400,70100,11954728.0,1.424501,50.955907,-309.535355,-521.424687,211.889332,51.21
2021-11-22,74900,73300,75200,73000,27506623.0,5.196629,67.126457,48.113006,-407.517148,455.630155,51.31
2021-11-23,75300,76000,76000,74500,22029195.0,0.534045,68.341715,359.682372,-254.077244,613.759616,51.39
2021-11-24,74800,76000,76200,74100,15652305.0,-0.664011,65.101971,559.804441,-91.300907,651.105348,51.41
2021-11-25,73700,75100,75100,73600,12559258.0,-1.470588,58.528433,622.46641,51.452556,571.013854,51.41
2021-11-26,72300,73500,74100,72000,13002242.0,-1.899593,51.413048,552.785999,151.719245,401.066754,51.39
2021-11-29,72300,71700,73000,71400,16682559.0,0.0,51.413048,491.893529,219.754102,272.139428,51.38
2021-11-30,71300,73200,73900,70500,30364841.0,-1.383126,46.708984,358.80805,247.564891,111.243158,51.41
2021-12-01,74400,72000,74800,71600,21954856.0,4.347826,59.178184,497.743266,297.600566,200.1427,51.5
